"deathtype","gene","description","gene_id","gene_biotype","pmid","comment"
"Autophagy_dependent_cell_death","LRRK2","leucine rich repeat kinase 2","ENSG00000188906.17","protein_coding",19640926,"increased activity of LRRK2 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","LRRK2","leucine rich repeat kinase 2","ENSG00000188906.17","protein_coding",22012985,"increased activity of LRRK2 increases autophagy"
"Autophagy_dependent_cell_death","LZTS1","leucine zipper tumor suppressor 1","ENSG00000061337.15","protein_coding",22354037,"increased activity of LZTS1 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","MAF1","MAF1 homolog, negative regulator of RNA polymerase III","ENSG00000179632.10","protein_coding",25934505,"decreased activity of MAF1 increases autophagy"
"Autophagy_dependent_cell_death","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","ENSG00000101460.13","protein_coding",22267086,"increased activity of MAP1LC3A affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","ENSG00000101460.13","protein_coding",17608026,"increased activity of MAP1LC3A affects autophagy"
"Autophagy_dependent_cell_death","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","ENSG00000101460.13","protein_coding",16420522,"increased activity of MAP1LC3A affects autophagy"
"Autophagy_dependent_cell_death","MAP1LC3A","microtubule associated protein 1 light chain 3 alpha","ENSG00000101460.13","protein_coding",19066474,"decreased activity of MAP1LC3A decreases autophagy of carcinoma cell lines,autophagy of lung cancer cell lines"
"Autophagy_dependent_cell_death","MAP1LC3B","microtubule associated protein 1 light chain 3 beta","ENSG00000140941.14","protein_coding",20145727,"increased activity of MAP1LC3B affects autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","MAP1S","microtubule associated protein 1S","ENSG00000130479.11","protein_coding",21262964,"increased activity of MAP1S affects autophagy;decreased activity of MAP1S affects autophagy;decreased activity of MAP1S increases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","MAP2K1","mitogen-activated protein kinase kinase 1","ENSG00000169032.11","protein_coding",20656687,"increased activity of MAP2K1 increases autophagy of leukemia cell lines"
"Autophagy_dependent_cell_death","MAP2K2","mitogen-activated protein kinase kinase 2","ENSG00000126934.15","protein_coding",20656687,"increased activity of MAP2K2 increases autophagy of leukemia cell lines"
"Autophagy_dependent_cell_death","MAP2K4","mitogen-activated protein kinase kinase 4","ENSG00000065559.15","protein_coding",20101227,"decreased activity of MAP2K4 decreases autophagic cell death of fibroblast cell lines"
"Autophagy_dependent_cell_death","MAP2K7","mitogen-activated protein kinase kinase 7","ENSG00000076984.18","protein_coding",20101227,"decreased activity of MAP2K7 decreases autophagic cell death of fibroblast cell lines;decreased activity of MAP2K7 increases autophagic cell death of fibroblast cell lines"
"Autophagy_dependent_cell_death","MAP3K7","mitogen-activated protein kinase kinase kinase 7","ENSG00000135341.19","protein_coding",23778976,"increased activity of Map3k7 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","MAP3K7","mitogen-activated protein kinase kinase kinase 7","ENSG00000135341.19","protein_coding",19959994,"decreased activity of Map3k7 decreases autophagy of fibroblasts"
"Autophagy_dependent_cell_death","MAPK14","mitogen-activated protein kinase 14","ENSG00000112062.12","protein_coding",26663083,"decreased activity of MAPK14 increases autophagy"
"Autophagy_dependent_cell_death","MAPK14","mitogen-activated protein kinase 14","ENSG00000112062.12","protein_coding",21841826,"decreased activity of MAPK14 increases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","MAPK14","mitogen-activated protein kinase 14","ENSG00000112062.12","protein_coding",22354961,"decreased activity of MAPK14 increases autophagy of leukemia cell lines"
"Autophagy_dependent_cell_death","MAPK14","mitogen-activated protein kinase 14","ENSG00000112062.12","protein_coding",19893488,"increased activity of MAPK14 decreases autophagy of embryonic cell lines,autophagy of epithelial cell lines,autophagy of kidney cell lines"
"Autophagy_dependent_cell_death","MAPK8","mitogen-activated protein kinase 8","ENSG00000107643.17","protein_coding",21300795,"decreased activity of MAPK8 decreases autophagy of breast cell lines"
"Autophagy_dependent_cell_death","MAPK8","mitogen-activated protein kinase 8","ENSG00000107643.17","protein_coding",19029119,"increased activity of MAPK8 increases autophagy of cervical cancer cell lines,macroautophagy"
"Autophagy_dependent_cell_death","MAPK8","mitogen-activated protein kinase 8","ENSG00000107643.17","protein_coding",20101227,"increased activity of MAPK8 increases autophagic cell death of fibroblast cell lines;decreased activity of MAPK8 decreases autophagic cell death of fibroblast cell lines"
"Autophagy_dependent_cell_death","MAPT","microtubule associated protein tau","ENSG00000186868.18","protein_coding",19074461,"increased activity of MAPT affects autophagy"
"Autophagy_dependent_cell_death","MBOAT4","membrane bound O-acyltransferase domain containing 4","ENSG00000177669.4","protein_coding",25583513,"decreased activity of MBOAT4 decreases autophagy"
"Autophagy_dependent_cell_death","MCL1","MCL1 apoptosis regulator, BCL2 family member","ENSG00000143384.14","protein_coding",24113155,"increased activity of MCL1 decreases autophagy"
"Autophagy_dependent_cell_death","MCL1","MCL1 apoptosis regulator, BCL2 family member","ENSG00000143384.14","protein_coding",23788623,"decreased activity of MCL1 decreases autophagy of heart"
"Autophagy_dependent_cell_death","MCL1","MCL1 apoptosis regulator, BCL2 family member","ENSG00000143384.14","protein_coding",24912196,"decreased activity of MCL1 increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","MCOLN1","mucolipin TRP cation channel 1","ENSG00000090674.16","protein_coding",20736310,"decreased activity of MCOLN1 decreases autophagy of cervical cancer cell lines;decreased activity of MCOLN1 decreases autophagy of cervical cancer cell lines"
"Autophagy_dependent_cell_death","MCOLN3","mucolipin TRP cation channel 3","ENSG00000055732.13","protein_coding",19497048,"increased activity of MCOLN3 decreases maturation of autophagosomes"
"Autophagy_dependent_cell_death","MDM2","MDM2 proto-oncogene","ENSG00000135679.27","protein_coding",21460857,"decreased activity of MDM2 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;decreased activity of MDM2 decreases autophagy of colorectal cancer cell lines;decreased activity of MDM2 decreases autophagy of cervical cancer cell lines"
"Autophagy_dependent_cell_death","MEFV","MEFV innate immunity regulator, pyrin","ENSG00000103313.14","protein_coding",26347139,"increased activity of MEFV increases autophagy"
"Autophagy_dependent_cell_death","MEGF10","multiple EGF like domains 10","ENSG00000145794.17","protein_coding",20660724,"decreased activity of MEGF10 decreases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","MET","MET proto-oncogene, receptor tyrosine kinase","ENSG00000105976.16","protein_coding",27307589,"increased activity of MET increases assembly of autophagosomes"
"Autophagy_dependent_cell_death","MFN1","mitofusin 1","ENSG00000171109.19","protein_coding",23427266,"increased activity of MFN1 increases autophagy of mitochondria"
"Autophagy_dependent_cell_death","MFN2","mitofusin 2","ENSG00000116688.18","protein_coding",23921556,"decreased activity of MFN2 decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","MFN2","mitofusin 2","ENSG00000116688.18","protein_coding",20478256,"decreased activity of MFN2 decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","MFN2","mitofusin 2","ENSG00000116688.18","protein_coding",22619176,"decreased activity of MFN2 affects accumulation of autophagosomes"
"Autophagy_dependent_cell_death","MFSD8","major facilitator superfamily domain containing 8","ENSG00000164073.11","protein_coding",26681805,"increased activity of MFSD8 affects autophagy"
"Autophagy_dependent_cell_death","MID2","midline 2","ENSG00000080561.14","protein_coding",26347139,"increased activity of MID2 increases autophagy"
"Autophagy_dependent_cell_death","MITF","melanocyte inducing transcription factor","ENSG00000187098.18","protein_coding",26240184,"increased activity of MITF affects autophagy of cervical cancer cell lines,autophagy of mitochondria"
"Autophagy_dependent_cell_death","MMP10","matrix metallopeptidase 10","ENSG00000166670.10","protein_coding",20660724,"decreased activity of MMP10 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","MT3","metallothionein 3","ENSG00000087250.9","protein_coding",20544854,"increased activity of Mt3 decreases autophagy"
"Autophagy_dependent_cell_death","MTDH","metadherin","ENSG00000147649.10","protein_coding",21127263,"increased activity of MTDH increases autophagy"
"Autophagy_dependent_cell_death","MTMR3","myotubularin related protein 3","ENSG00000100330.16","protein_coding",20059746,"decreased activity of MTMR3 affects formation of autophagosomes;decreased activity of MTMR3 affects formation of autophagosomes;increased activity of MTMR3 decreases autophagy of carcinoma cell lines,autophagy of lung cancer cell lines"
"Autophagy_dependent_cell_death","MTMR3","myotubularin related protein 3","ENSG00000100330.16","protein_coding",26240347,"increased activity of MTMR3 decreases autophagy of monocyte-derived macrophages;unknown change in activity of MTMR3 decreases autophagy of monocyte-derived macrophages"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",25070845,"increased activity of MTOR increases autophagy of kidney cell lines;increased activity of MTOR decreases autophagy of cells;increased activity of MTOR increases autophagy of peritoneal macrophages"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",15759103,"increased activity of MTOR affects autophagy"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",17215878,"increased activity of MTOR affects autophagy"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",16973207,"increased activity of MTOR affects autophagy;increased activity of MTOR decreases autophagy of cells;decreased activity of MTOR increases autophagy of cells;increased activity of MTOR increases autophagy;increased activity of MTOR increases autophagy of cells"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",20147746,"increased activity of MTOR decreases autophagy of cells;increased activity of MTOR affects autophagy of cells"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",20096553,"increased activity of MTOR decreases autophagy of cells;decreased activity of MTOR increases autophagy of cells"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",17007735,"increased activity of MTOR decreases autophagy of cells"
"Autophagy_dependent_cell_death","MTOR","mechanistic target of rapamycin kinase","ENSG00000198793.14","protein_coding",20077024,"increased activity of MTOR decreases autophagy of cells"
"Autophagy_dependent_cell_death","MVB12A","multivesicular body subunit 12A","ENSG00000141971.13","protein_coding",20588296,"increased activity of MVB12A affects macroautophagy of cells"
"Autophagy_dependent_cell_death","MYC","MYC proto-oncogene, bHLH transcription factor","ENSG00000136997.22","protein_coding",19773438,"increased activity of MYC decreases autophagy"
"Autophagy_dependent_cell_death","MYC","MYC proto-oncogene, bHLH transcription factor","ENSG00000136997.22","protein_coding",20096553,"increased activity of MYC affects autophagy"
"Autophagy_dependent_cell_death","MYC","MYC proto-oncogene, bHLH transcription factor","ENSG00000136997.22","protein_coding",24696454,"increased activity of MYC increases autophagy of colorectal cancer cell lines"
"Autophagy_dependent_cell_death","MYD88","MYD88 innate immune signal transduction adaptor","ENSG00000172936.17","protein_coding",18772134,"decreased activity of MYD88 decreases autophagy of Cytoplasm,autophagy of macrophage cancer cell lines"
"Autophagy_dependent_cell_death","MYL3","myosin light chain 3","ENSG00000160808.11","protein_coding",20660724,"decreased activity of MYL3 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","MYOCD","myocardin","ENSG00000141052.18","protein_coding",25805819,"decreased activity of MYOCD increases autophagy of smooth muscle cells"
"Autophagy_dependent_cell_death","NACC1","nucleus accumbens associated 1","ENSG00000160877.7","protein_coding",21743489,"decreased activity of NACC1 decreases autophagy of tumor cell lines"
"Autophagy_dependent_cell_death","NAF1","nuclear assembly factor 1 ribonucleoprotein","ENSG00000145414.9","protein_coding",20010695,"increased activity of NAF1 decreases autophagy of lung cancer cell lines"
"Autophagy_dependent_cell_death","NAMPT","nicotinamide phosphoribosyltransferase","ENSG00000105835.13","protein_coding",19661458,"decreased activity of NAMPT decreases autophagy of cardiomyocytes,autophagy of Cytoplasm"
"Autophagy_dependent_cell_death","NBR1","NBR1 autophagy cargo receptor","ENSG00000188554.15","protein_coding",19250911,"increased activity of NBR1 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","NCF1","neutrophil cytosolic factor 1","ENSG00000158517.16","protein_coding",25529920,"decreased activity of NCF1 decreases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","NCR3","natural cytotoxicity triggering receptor 3","ENSG00000204475.10","protein_coding",20660724,"decreased activity of NCR3 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","NDRG1","N-myc downstream regulated 1","ENSG00000104419.17","protein_coding",24532803,"increased activity of NDRG1 decreases autophagy of pancreatic cancer cell lines;increased activity of NDRG1 decreases formation of autophagosomes"
"Autophagy_dependent_cell_death","NEU3","neuraminidase 3","ENSG00000162139.10","protein_coding",23139422,"decreased activity of NEU3 decreases autophagy of carcinoma cell lines,autophagy of kidney cancer cell lines"
"Autophagy_dependent_cell_death","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",26056141,"decreased activity of NFE2L2 increases autophagy of keratinocytes"
"Autophagy_dependent_cell_death","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",23223297,"increased activity of NFE2L2 increases macroautophagy"
"Autophagy_dependent_cell_death","NFE2L2","NFE2 like bZIP transcription factor 2","ENSG00000116044.17","protein_coding",20805228,"decreased activity of NFE2L2 increases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","NGF","nerve growth factor","ENSG00000134259.6","protein_coding",14556717,"decreased activity of NGF increases autophagic cell death by neurons"
"Autophagy_dependent_cell_death","NHLRC1","NHL repeat containing E3 ubiquitin protein ligase 1","ENSG00000187566.6","protein_coding",22186026,"decreased activity of NHLRC1 affects autophagy"
"Autophagy_dependent_cell_death","NLRC4","NLR family CARD domain containing 4","ENSG00000091106.19","protein_coding",17696608,"decreased activity of NLRC4 increases autophagy of bone marrow-derived macrophages"
"Autophagy_dependent_cell_death","NLRP4","NLR family pyrin domain containing 4","ENSG00000160505.16","protein_coding",21209283,"decreased activity of NLRP4 increases autophagy of cervical cancer cell lines;decreased activity of NLRP4 increases autophagic cell death of cervical cancer cell lines;increased activity of NLRP4 decreases maturation of autophagosomes;decreased activity of NLRP4 increases autophagy of endothelial cells;decreased activity of NLRP4 increases autophagic cell death of endothelial cells"
"Autophagy_dependent_cell_death","NLRP6","NLR family pyrin domain containing 6","ENSG00000174885.13","protein_coding",24581500,"increased activity of NLRP6 affects autophagy"
"Autophagy_dependent_cell_death","NLRX1","NLR family member X1","ENSG00000160703.17","protein_coding",22749352,"decreased activity of NLRX1 decreases autophagy of peritoneal macrophages;decreased activity of NLRX1 decreases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","NOD2","nucleotide binding oligomerization domain containing 2","ENSG00000167207.15","protein_coding",26240347,"increased activity of NOD2 increases autophagy of monocyte-derived macrophages"
"Autophagy_dependent_cell_death","NOD2","nucleotide binding oligomerization domain containing 2","ENSG00000167207.15","protein_coding",19966812,"increased activity of NOD2 increases autophagy of dendritic cells"
"Autophagy_dependent_cell_death","NOS1","nitric oxide synthase 1","ENSG00000089250.20","protein_coding",21726807,"increased activity of NOS1 affects formation of autophagosomes"
"Autophagy_dependent_cell_death","NOS2","nitric oxide synthase 2","ENSG00000007171.19","protein_coding",21726807,"increased activity of NOS2 affects formation of autophagosomes"
"Autophagy_dependent_cell_death","NOS3","nitric oxide synthase 3","ENSG00000164867.11","protein_coding",21726807,"increased activity of NOS3 affects formation of autophagosomes"
"Autophagy_dependent_cell_death","NPC1","NPC intracellular cholesterol transporter 1","ENSG00000141458.13","protein_coding",19074461,"increased activity of NPC1 affects autophagy;increased activity of NPC1 affects autophagy"
"Autophagy_dependent_cell_death","NPC1","NPC intracellular cholesterol transporter 1","ENSG00000141458.13","protein_coding",17468177,"increased activity of NPC1 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","NQO1","NAD(P)H quinone dehydrogenase 1","ENSG00000181019.13","protein_coding",20805228,"increased activity of NQO1 decreases autophagy of breast cancer cell lines"
"Autophagy_dependent_cell_death","NR1D1","nuclear receptor subfamily 1 group D member 1","ENSG00000126368.6","protein_coding",23852339,"decreased activity of NR1D1 increases autophagy of muscle"
"Autophagy_dependent_cell_death","NRBF2","nuclear receptor binding factor 2","ENSG00000148572.16","protein_coding",24785657,"increased activity of NRBF2 affects autophagy"
"Autophagy_dependent_cell_death","NRBF2","nuclear receptor binding factor 2","ENSG00000148572.16","protein_coding",24849286,"increased activity of NRBF2 affects autophagy"
"Autophagy_dependent_cell_death","NRBP2","nuclear receptor binding protein 2","ENSG00000185189.18","protein_coding",22354037,"increased activity of NRBP2 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","NUPR1","nuclear protein 1, transcriptional regulator","ENSG00000176046.9","protein_coding",20181828,"decreased activity of NUPR1 increases autophagy by heart cell lines,autophagy by muscle cell lines;decreased activity of NUPR1 increases autophagy;decreased activity of NUPR1 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;decreased activity of NUPR1 increases autophagy of cardiomyocytes"
"Autophagy_dependent_cell_death","NUPR1","nuclear protein 1, transcriptional regulator","ENSG00000176046.9","protein_coding",20145727,"decreased activity of NUPR1 decreases autophagy of fibroblast cell lines;increased activity of NUPR1 increases autophagy of cancer cells"
"Autophagy_dependent_cell_death","OCRL","OCRL inositol polyphosphate-5-phosphatase","ENSG00000122126.18","protein_coding",27398910,"decreased activity of OCRL increases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","OPTN","optineurin","ENSG00000123240.17","protein_coding",21617041,"increased activity of OPTN affects macroautophagy of cells"
"Autophagy_dependent_cell_death","OPTN","optineurin","ENSG00000123240.17","protein_coding",21059646,"unknown change in activity of OPTN increases autophagy by retinal ganglion cells"
"Autophagy_dependent_cell_death","OSTM1","osteoclastogenesis associated transmembrane protein 1","ENSG00000081087.16","protein_coding",24719316,"decreased activity of OSTM1 increases accumulation of autophagosomes"
"Autophagy_dependent_cell_death","PAFAH1B2","platelet activating factor acetylhydrolase 1b catalytic subunit 2","ENSG00000168092.14","protein_coding",22354037,"increased activity of PAFAH1B2 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","protein_coding",25752611,"decreased activity of PRKN decreases autophagy of mitochondria"
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","protein_coding",20889974,"increased activity of PRKN affects autophagy"
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","protein_coding",25217637,"increased activity of PRKN increases autophagy of cervical cancer cell lines,autophagy of mitochondria;increased activity of PARK2 increases autophagy of cortical neurons,autophagy of mitochondria"
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","protein_coding",26240184,"increased activity of PRKN increases autophagy of cervical cancer cell lines,autophagy of mitochondria"
"Autophagy_dependent_cell_death","PRKN","parkin RBR E3 ubiquitin protein ligase","ENSG00000185345","protein_coding",24005326,"decreased activity of PRKN decreases autophagy"
"Autophagy_dependent_cell_death","PCGF1","polycomb group ring finger 1","ENSG00000115289.14","protein_coding",20660724,"decreased activity of PCGF1 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","PDK1","pyruvate dehydrogenase kinase 1","ENSG00000152256.14","protein_coding",24560926,"increased activity of PDK1 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","PDK2","pyruvate dehydrogenase kinase 2","ENSG00000005882.12","protein_coding",24560926,"decreased activity of PDK2 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of PDK2 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","PDK4","pyruvate dehydrogenase kinase 4","ENSG00000004799.8","protein_coding",24560926,"decreased activity of PDK4 decreases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines;increased activity of PDK4 increases autophagy of bone cancer cell lines,autophagy of sarcoma cell lines"
"Autophagy_dependent_cell_death","PGAM5","PGAM family member 5, mitochondrial serine/threonine protein phosphatase","ENSG00000247077.8","protein_coding",25126723,"decreased activity of PGAM5 increases autophagy of cervical cancer cell lines,autophagy of mitochondria"
"Autophagy_dependent_cell_death","PIK3C2A","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 alpha","ENSG00000011405.14","protein_coding",24098492,"increased activity of PIK3C2A affects macroautophagy of cells"
"Autophagy_dependent_cell_death","PIK3C2B","phosphatidylinositol-4-phosphate 3-kinase catalytic subunit type 2 beta","ENSG00000133056.14","protein_coding",24098492,"increased activity of PIK3C2B affects macroautophagy of cells"
"Autophagy_dependent_cell_death","PIK3C3","phosphatidylinositol 3-kinase catalytic subunit type 3","ENSG00000078142.14","protein_coding",25578879,"increased activity of PIK3C3 affects macroautophagy of cells;decreased activity of PIK3C3 affects formation of autophagosomes"
"Autophagy_dependent_cell_death","PIK3C3","phosphatidylinositol 3-kinase catalytic subunit type 3","ENSG00000078142.14","protein_coding",23332761,"increased activity of PIK3C3 affects macroautophagy of cells"
"Autophagy_dependent_cell_death","PIK3C3","phosphatidylinositol 3-kinase catalytic subunit type 3","ENSG00000078142.14","protein_coding",21835792,"decreased activity of PIK3C3 decreases autophagy of hepatoma cell lines"
"Autophagy_dependent_cell_death","PIK3C3","phosphatidylinositol 3-kinase catalytic subunit type 3","ENSG00000078142.14","protein_coding",22592798,"decreased activity of PIK3C3 decreases autophagy of CD4+ T-lymphocytes;decreased activity of PIK3C3 decreases autophagy of T lymphocytes"
"Autophagy_dependent_cell_death","PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","ENSG00000121879.6","protein_coding",14627994,"increased activity of PIK3CA increases accumulation of autophagic vacuoles"
"Autophagy_dependent_cell_death","PIK3CA","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit alpha","ENSG00000121879.6","protein_coding",23172887,"decreased activity of PIK3CA increases autophagy of carcinoma cell lines,autophagy of lung cancer cell lines"
"Autophagy_dependent_cell_death","PIK3CB","phosphatidylinositol-4,5-bisphosphate 3-kinase catalytic subunit beta","ENSG00000051382.9","protein_coding",21321382,"increased activity of PIK3CB increases autophagy"
"Autophagy_dependent_cell_death","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1","ENSG00000145675.16","protein_coding",14627994,"decreased activity of PIK3R1 decreases accumulation of autophagic vacuoles"
"Autophagy_dependent_cell_death","PIK3R1","phosphoinositide-3-kinase regulatory subunit 1","ENSG00000145675.16","protein_coding",22675202,"increased activity of PIK3R1 increases autophagy of macrophage cancer cell lines"
"Autophagy_dependent_cell_death","PIK3R2","phosphoinositide-3-kinase regulatory subunit 2","ENSG00000105647.19","protein_coding",23604317,"increased activity of PIK3R2 affects autophagy"
"Autophagy_dependent_cell_death","PIM2","Pim-2 proto-oncogene, serine/threonine kinase","ENSG00000102096.9","protein_coding",17476689,"increased activity of PIM2 increases autophagy;increased activity of PIM2 increases macroautophagy of cells"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",19279012,"increased activity of PINK1 decreases macroautophagy of cells;decreased activity of PINK1 increases autophagy of mitochondria,autophagy of neuroblastoma cell lines;increased activity of PINK1 decreases autophagy of mitochondria,autophagy of neuroblastoma cell lines;[decreased activity, unknown change in activity] of PINK1 [decreases, increases] autophagy of neuroblastoma cell lines;decreased activity of PINK1 increases autophagy of neuroblastoma cell lines,macroautophagy of tumor cell lines;decreased activity of PINK1 increases autophagy of neuroblastoma cell lines;increased activity of PINK1 decreases autophagy of neuroblastoma cell lines"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",20057503,"unknown change in activity of PINK1 increases autophagy of neuroblastoma cell lines;increased activity of PINK1 increases autophagy of neuroblastoma cell lines"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",25217637,"increased activity of PINK1 increases autophagy of cervical cancer cell lines,autophagy of mitochondria;increased activity of PINK1 increases autophagy of cortical neurons,autophagy of mitochondria"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",20798600,"increased activity of PINK1 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",23933751,"increased activity of PINK1 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","PINK1","PTEN induced kinase 1","ENSG00000158828.8","protein_coding",24896179,"increased activity of PINK1 affects autophagy of mitochondria"
"Autophagy_dependent_cell_death","PIP4K2A","phosphatidylinositol-5-phosphate 4-kinase type 2 alpha","ENSG00000150867.14","protein_coding",25578879,"increased activity of PIP4K2A affects autophagy"
"Autophagy_dependent_cell_death","PIP4K2B","phosphatidylinositol-5-phosphate 4-kinase type 2 beta","ENSG00000276293.5","protein_coding",25578879,"increased activity of PIP4K2B affects autophagy"
"Autophagy_dependent_cell_death","PIP4K2C","phosphatidylinositol-5-phosphate 4-kinase type 2 gamma","ENSG00000166908.18","protein_coding",25578879,"increased activity of PIP4K2C affects autophagy"
"Autophagy_dependent_cell_death","PKM","pyruvate kinase M1/2","ENSG00000067225.21","protein_coding",22236875,"increased activity of PKM increases autophagy of fibroblast cell lines"
"Autophagy_dependent_cell_death","PLA2G4A","phospholipase A2 group IVA","ENSG00000116711.10","protein_coding",22003202,"decreased activity of PLA2G4A decreases autophagy of macrophage cancer cell lines;increased activity of PLA2G4A increases autophagy of macrophage cancer cell lines"
"Autophagy_dependent_cell_death","PLCE1","phospholipase C epsilon 1","ENSG00000138193.17","protein_coding",20147746,"increased activity of PLCE1 affects autophagy of cells"
"Autophagy_dependent_cell_death","PLD1","phospholipase D1","ENSG00000075651.17","protein_coding",21266992,"decreased activity of PLD1 affects autophagy"
"Autophagy_dependent_cell_death","PLD1","phospholipase D1","ENSG00000075651.17","protein_coding",20674539,"increased activity of PLD1 increases autophagy of Salmonella typhimurium SL1344"
"Autophagy_dependent_cell_death","PLD2","phospholipase D2","ENSG00000129219.14","protein_coding",20674539,"increased activity of PLD2 increases autophagy of Salmonella typhimurium SL1344"
"Autophagy_dependent_cell_death","PLEKHF1","pleckstrin homology and FYVE domain containing 1","ENSG00000166289.6","protein_coding",22115783,"increased activity of PLEKHF1 increases autophagy"
"Autophagy_dependent_cell_death","PLG","plasminogen","ENSG00000122194.20","protein_coding",17272502,"increased activity of PLG increases autophagy of vascular endothelial cells"
"Autophagy_dependent_cell_death","PLK2","polo like kinase 2","ENSG00000145632.15","protein_coding",23983262,"increased activity of PLK2 increases autophagy"
"Autophagy_dependent_cell_death","POLDIP2","DNA polymerase delta interacting protein 2","ENSG00000004142.12","protein_coding",24797518,"increased activity of POLDIP2 decreases macroautophagy of cells"
"Autophagy_dependent_cell_death","POLG","DNA polymerase gamma, catalytic subunit","ENSG00000140521.18","protein_coding",25411424,"unknown change in activity of POLG decreases autophagy of cells"
"Autophagy_dependent_cell_death","PPARG","peroxisome proliferator activated receptor gamma","ENSG00000132170.24","protein_coding",19834493,"decreased activity of PPARG increases autophagy of epithelial cells;[decreased activity, increased activity] of PPARG [decreases, increases] autophagy of epithelial cells"
"Autophagy_dependent_cell_death","PPFIA4","PTPRF interacting protein alpha 4","ENSG00000143847.16","protein_coding",20660724,"decreased activity of PPFIA4 increases autophagy of brain cancer cell lines"
"Autophagy_dependent_cell_death","PRKAA1","protein kinase AMP-activated catalytic subunit alpha 1","ENSG00000132356.12","protein_coding",20114074,"decreased activity of PRKAA1 increases autophagy of fibroblasts"
